YEAR_MONTH,ICB_CODE,BNF_CHEMICAL_SUBSTANCE_CODE,GENDER,AGE_BAND,UNIQUE_PATIENT_COUNT,ITEMS
201612,QE1,0501013K0,Female,56-60,91,98
201612,QE1,0501013K0,Female,61-65,99,112
201612,QE1,0501013K0,Female,66-70,134,142
201612,QE1,0501013K0,Female,71-75,108,123
201612,QE1,0501013K0,Female,76-80,105,109
201612,QE1,0501013K0,Female,81-85,56,57
201612,QE1,0501013K0,Female,86-90,49,53
201612,QE1,0501013K0,Female,91-95,21,30
201612,QE1,0501013K0,Female,96-100,5,5
201612,QE1,0501013K0,Female,101-105,*,*
201612,QE1,0501013K0,Male,Unknown,10,11
201612,QE1,0501013K0,Male,0-1,30,37
201612,QE1,0501013K0,Male,2-5,60,77
201612,QE1,0501013K0,Male,6-10,39,47
201612,QE1,0501013K0,Male,11-15,31,34
201612,QE1,0501013K0,Male,16-20,30,35
201612,QE1,0501013K0,Male,21-25,15,15
201612,QE1,0501013K0,Male,26-30,31,33
201612,QE1,0501013K0,Male,31-35,38,43
201612,QE1,0501013K0,Male,36-40,47,49
201612,QE1,0501013K0,Male,41-45,48,52
201612,QE1,0501013K0,Male,46-50,52,58
201612,QE1,0501013K0,Male,51-55,60,65
201612,QE1,0501013K0,Male,56-60,71,85
201612,QE1,0501013K0,Male,61-65,76,87
201612,QE1,0501013K0,Male,66-70,81,85
201612,QE1,0501013K0,Male,71-75,85,94
201612,QE1,0501013K0,Male,76-80,64,76
201612,QE1,0501013K0,Male,81-85,44,52
201612,QE1,0501013K0,Male,86-90,31,32
201612,QE1,0501013K0,Male,91-95,12,13
201612,QE1,0501013K0,Male,96-100,*,*
201612,QE1,0501013K0,Unknown,Unknown,*,136
201612,QE1,0501013K0,Unknown,0-1,*,*
201612,QE1,0501013K0,Unknown,2-5,*,*
201612,QE1,0501013K0,Unknown,6-10,0,*
201612,QE1,0501013K0,Unknown,11-15,0,*
201612,QE1,0501013K0,Unknown,16-20,0,*
201612,QE1,0501013K0,Unknown,21-25,0,*
201612,QE1,0501013K0,Unknown,26-30,0,*
201612,QE1,0501013K0,Unknown,31-35,0,*
201612,QE1,0501013K0,Unknown,36-40,0,*
201612,QE1,0501013K0,Unknown,41-45,0,*
201612,QE1,0501013K0,Unknown,46-50,0,*
201612,QE1,0501013K0,Unknown,51-55,0,*
201612,QE1,0501013K0,Unknown,56-60,0,*
201612,QE1,0501013K0,Unknown,61-65,0,*
201612,QE1,0501013K0,Unknown,66-70,0,*
