YEAR_MONTH,ICB_CODE,BNF_CHEMICAL_SUBSTANCE_CODE,GENDER,AGE_BAND,UNIQUE_PATIENT_COUNT,ITEMS
201703,Q44,0501011P0,Female,0-1,*,*
201703,Q44,0501011P0,Female,2-5,5,5
201703,Q44,0501011P0,Female,6-10,*,5
201703,Q44,0501011P0,Female,11-15,*,*
201703,Q44,0501011P0,Female,16-20,*,*
201703,Q44,0501011P0,Female,26-30,*,*
201703,Q44,0501011P0,Female,31-35,*,*
201703,Q44,0501011P0,Female,36-40,*,*
201703,Q44,0501011P0,Female,46-50,*,*
201703,Q44,0501011P0,Female,51-55,*,*
201703,Q44,0501011P0,Female,56-60,*,*
201703,Q44,0501011P0,Female,71-75,*,*
201703,Q44,0501011P0,Male,0-1,*,*
201703,Q44,0501011P0,Male,2-5,7,7
201703,Q44,0501011P0,Male,6-10,*,*
201703,Q44,0501011P0,Male,41-45,*,*
201703,Q44,0501011P0,Male,56-60,*,*
201703,Q44,0501012G0,Female,2-5,*,*
201703,Q44,0501012G0,Female,6-10,*,*
201703,Q44,0501012G0,Female,11-15,*,*
201703,Q44,0501012G0,Female,16-20,*,*
201703,Q44,0501012G0,Female,21-25,*,*
201703,Q44,0501012G0,Female,26-30,*,*
201703,Q44,0501012G0,Female,31-35,*,*
201703,Q44,0501012G0,Female,36-40,*,*
201703,Q44,0501012G0,Female,46-50,*,*
201703,Q44,0501012G0,Female,51-55,*,*
201703,Q44,0501012G0,Female,56-60,*,*
201703,Q44,0501012G0,Female,61-65,*,*
201703,Q44,0501012G0,Female,66-70,*,*
201703,Q44,0501012G0,Female,71-75,*,*
201703,Q44,0501012G0,Female,76-80,*,*
201703,Q44,0501012G0,Female,81-85,*,*
201703,Q44,0501012G0,Female,86-90,*,*
201703,Q44,0501012G0,Female,101-105,*,*
201703,Q44,0501012G0,Male,Unknown,*,*
201703,Q44,0501012G0,Male,0-1,*,*
201703,Q44,0501012G0,Male,2-5,*,*
201703,Q44,0501012G0,Male,6-10,*,*
201703,Q44,0501012G0,Male,11-15,*,*
201703,Q44,0501012G0,Male,21-25,*,*
201703,Q44,0501012G0,Male,26-30,*,*
201703,Q44,0501012G0,Male,31-35,*,*
201703,Q44,0501012G0,Male,36-40,*,*
201703,Q44,0501012G0,Male,41-45,*,*
201703,Q44,0501012G0,Male,46-50,*,*
201703,Q44,0501012G0,Male,51-55,*,5
201703,Q44,0501012G0,Male,56-60,*,*
201703,Q44,0501012G0,Male,61-65,*,*
201703,Q44,0501012G0,Male,66-70,*,*
201703,Q44,0501012G0,Male,71-75,*,*
201703,Q44,0501012G0,Male,76-80,*,*
201703,Q44,0501012G0,Male,81-85,*,*
201703,Q44,0501012G0,Male,91-95,*,*
201703,Q44,0501012G0,Unknown,Unknown,0,6
201703,Q44,0501013B0,Female,Unknown,*,*
201703,Q44,0501013B0,Female,0-1,14,14
201703,Q44,0501013B0,Female,2-5,14,15
201703,Q44,0501013B0,Female,6-10,5,5
201703,Q44,0501013B0,Female,11-15,5,5
201703,Q44,0501013B0,Female,16-20,*,*
201703,Q44,0501013B0,Female,21-25,*,*
201703,Q44,0501013B0,Female,26-30,8,8
201703,Q44,0501013B0,Female,31-35,*,*
201703,Q44,0501013B0,Female,36-40,5,5
201703,Q44,0501013B0,Female,41-45,8,8
201703,Q44,0501013B0,Female,46-50,11,11
201703,Q44,0501013B0,Female,51-55,5,5
201703,Q44,0501013B0,Female,56-60,5,5
201703,Q44,0501013B0,Female,61-65,8,10
201703,Q44,0501013B0,Female,66-70,7,7
201703,Q44,0501013B0,Female,71-75,5,5
201703,Q44,0501013B0,Female,76-80,*,*
201703,Q44,0501013B0,Female,81-85,8,9
201703,Q44,0501013B0,Female,86-90,*,*
201703,Q44,0501013B0,Female,91-95,*,*
201703,Q44,0501013B0,Female,101-105,*,*
201703,Q44,0501013B0,Male,Unknown,*,*
201703,Q44,0501013B0,Male,0-1,7,7
201703,Q44,0501013B0,Male,2-5,14,14
201703,Q44,0501013B0,Male,6-10,*,*
201703,Q44,0501013B0,Male,11-15,*,*
201703,Q44,0501013B0,Male,16-20,*,*
201703,Q44,0501013B0,Male,26-30,*,*
201703,Q44,0501013B0,Male,31-35,*,*
201703,Q44,0501013B0,Male,41-45,*,*
201703,Q44,0501013B0,Male,46-50,*,*
201703,Q44,0501013B0,Male,51-55,7,7
201703,Q44,0501013B0,Male,56-60,*,*
201703,Q44,0501013B0,Male,61-65,8,8
201703,Q44,0501013B0,Male,66-70,7,7
201703,Q44,0501013B0,Male,71-75,5,5
201703,Q44,0501013B0,Male,76-80,6,6
201703,Q44,0501013B0,Male,81-85,*,*
201703,Q44,0501013B0,Male,86-90,*,*
201703,Q44,0501013B0,Unknown,Unknown,0,7
201703,Q44,0501013B0,Unknown,11-15,0,*
201703,Q44,0501013K0,Female,0-1,*,*
201703,Q44,0501013K0,Female,2-5,*,*
201703,Q44,0501013K0,Female,11-15,*,*
201703,Q44,0501013K0,Female,21-25,*,*
201703,Q44,0501013K0,Female,26-30,*,*
201703,Q44,0501013K0,Female,31-35,*,*
201703,Q44,0501013K0,Female,41-45,*,*
201703,Q44,0501013K0,Female,46-50,*,*
201703,Q44,0501013K0,Female,61-65,*,*
201703,Q44,0501013K0,Female,66-70,*,*
201703,Q44,0501013K0,Female,86-90,*,*
201703,Q44,0501013K0,Male,2-5,*,*
201703,Q44,0501013K0,Male,36-40,*,*
201703,Q44,0501013K0,Male,71-75,*,*
201703,Q44,0501013K0,Male,76-80,*,*
201703,Q44,0501013K0,Male,86-90,*,*
201703,Q44,0501013K0,Unknown,31-35,0,*
201703,Q44,0501015P0,Female,36-40,*,*
201703,Q44,0501015P0,Female,66-70,*,*
201703,Q44,0501015P0,Female,76-80,*,*
201703,Q44,0501015P0,Female,86-90,*,*
201703,Q44,0501015P0,Male,31-35,*,*
201703,Q44,0501021K0,Female,76-80,*,*
201703,Q44,0501021L0,Female,21-25,*,*
201703,Q44,0501021L0,Female,36-40,*,*
201703,Q44,0501021L0,Female,51-55,*,*
201703,Q44,0501021L0,Female,61-65,*,*
201703,Q44,0501021L0,Female,66-70,*,*
201703,Q44,0501021L0,Female,71-75,*,*
201703,Q44,0501021L0,Female,76-80,*,*
