YEAR_MONTH,ICB_CODE,BNF_CHEMICAL_SUBSTANCE_CODE,GENDER,AGE_BAND,UNIQUE_PATIENT_COUNT,ITEMS
201802,Q44,0501013B0,Female,2-5,*,*
201802,Q45,0501011P0,Female,2-5,5,5
201802,Q45,0501011P0,Female,6-10,*,*
201802,Q45,0501011P0,Female,11-15,*,*
201802,Q45,0501011P0,Female,16-20,*,*
201802,Q45,0501011P0,Female,21-25,*,*
201802,Q45,0501011P0,Female,26-30,*,*
201802,Q45,0501011P0,Female,31-35,*,*
201802,Q45,0501011P0,Female,36-40,*,*
201802,Q45,0501011P0,Female,41-45,*,*
201802,Q45,0501011P0,Female,46-50,*,*
201802,Q45,0501011P0,Female,51-55,*,*
201802,Q45,0501011P0,Female,56-60,*,*
201802,Q45,0501011P0,Female,66-70,*,*
201802,Q45,0501011P0,Male,Unknown,*,*
201802,Q45,0501011P0,Male,0-1,*,*
201802,Q45,0501011P0,Male,2-5,8,8
201802,Q45,0501011P0,Male,6-10,5,5
201802,Q45,0501011P0,Male,11-15,*,*
201802,Q45,0501011P0,Male,16-20,*,*
201802,Q45,0501011P0,Male,21-25,*,*
201802,Q45,0501011P0,Male,36-40,*,*
201802,Q45,0501011P0,Male,46-50,*,*
201802,Q45,0501011P0,Male,51-55,*,*
201802,Q45,0501011P0,Male,56-60,*,*
201802,Q45,0501011P0,Male,71-75,*,*
201802,Q45,0501011P0,Unknown,Unknown,0,*
201802,Q45,0501011P0,Unknown,6-10,0,*
201802,Q45,0501012G0,Female,Unknown,*,*
201802,Q45,0501012G0,Female,0-1,*,*
201802,Q45,0501012G0,Female,2-5,*,*
201802,Q45,0501012G0,Female,6-10,*,*
201802,Q45,0501012G0,Female,11-15,*,*
201802,Q45,0501012G0,Female,16-20,*,*
201802,Q45,0501012G0,Female,21-25,*,*
201802,Q45,0501012G0,Female,26-30,*,*
201802,Q45,0501012G0,Female,31-35,*,*
201802,Q45,0501012G0,Female,36-40,*,*
201802,Q45,0501012G0,Female,41-45,*,5
201802,Q45,0501012G0,Female,46-50,*,*
201802,Q45,0501012G0,Female,51-55,*,*
201802,Q45,0501012G0,Female,56-60,*,*
201802,Q45,0501012G0,Female,61-65,*,*
201802,Q45,0501012G0,Female,71-75,*,*
201802,Q45,0501012G0,Female,76-80,*,*
201802,Q45,0501012G0,Male,0-1,*,*
201802,Q45,0501012G0,Male,2-5,*,*
201802,Q45,0501012G0,Male,6-10,*,*
201802,Q45,0501012G0,Male,16-20,*,*
201802,Q45,0501012G0,Male,36-40,*,*
201802,Q45,0501012G0,Male,46-50,*,*
201802,Q45,0501012G0,Male,56-60,*,*
201802,Q45,0501012G0,Male,61-65,*,*
201802,Q45,0501012G0,Male,66-70,*,*
201802,Q45,0501012G0,Male,71-75,*,*
201802,Q45,0501012G0,Male,91-95,*,*
201802,Q45,0501012G0,Unknown,Unknown,0,*
201802,Q45,0501013B0,Female,Unknown,*,*
201802,Q45,0501013B0,Female,0-1,*,*
201802,Q45,0501013B0,Female,2-5,*,*
201802,Q45,0501013B0,Female,6-10,*,*
201802,Q45,0501013B0,Female,11-15,*,*
201802,Q45,0501013B0,Female,21-25,*,*
