YEAR_MONTH,ICB_CODE,BNF_CHEMICAL_SUBSTANCE_CODE,GENDER,AGE_BAND,UNIQUE_PATIENT_COUNT,ITEMS
201711,Q44,0501011P0,Female,16-20,*,*
201711,Q44,0501011P0,Female,31-35,*,*
201711,Q44,0501011P0,Female,46-50,*,*
201711,Q44,0501011P0,Female,56-60,*,*
201711,Q44,0501011P0,Female,71-75,*,*
201711,Q44,0501011P0,Female,76-80,*,*
201711,Q44,0501011P0,Male,31-35,*,*
201711,Q44,0501011P0,Male,56-60,*,*
201711,Q44,0501012G0,Female,0-1,*,*
201711,Q44,0501012G0,Female,6-10,*,*
201711,Q44,0501012G0,Female,21-25,*,*
201711,Q44,0501012G0,Female,31-35,*,*
201711,Q44,0501012G0,Female,36-40,*,*
201711,Q44,0501012G0,Female,41-45,*,*
201711,Q44,0501012G0,Female,51-55,*,*
201711,Q44,0501012G0,Female,56-60,*,*
201711,Q44,0501012G0,Female,66-70,*,*
201711,Q44,0501012G0,Female,76-80,*,*
201711,Q44,0501012G0,Female,81-85,*,*
201711,Q44,0501012G0,Female,86-90,*,*
201711,Q44,0501012G0,Male,Unknown,*,*
201711,Q44,0501012G0,Male,11-15,*,*
201711,Q44,0501012G0,Male,21-25,*,*
201711,Q44,0501012G0,Male,26-30,*,*
201711,Q44,0501012G0,Male,36-40,*,*
201711,Q44,0501012G0,Male,46-50,*,*
201711,Q44,0501012G0,Male,66-70,*,*
201711,Q44,0501012G0,Male,76-80,*,*
201711,Q44,0501012G0,Male,81-85,*,*
201711,Q44,0501012G0,Male,86-90,*,*
201711,Q44,0501013B0,Female,Unknown,*,*
201711,Q44,0501013B0,Female,0-1,*,*
201711,Q44,0501013B0,Female,2-5,*,*
201711,Q44,0501013B0,Female,6-10,*,*
201711,Q44,0501013B0,Female,11-15,*,*
201711,Q44,0501013B0,Female,21-25,*,*
201711,Q44,0501013B0,Female,26-30,*,*
201711,Q44,0501013B0,Female,31-35,*,*
201711,Q44,0501013B0,Female,36-40,*,*
201711,Q44,0501013B0,Female,46-50,*,*
201711,Q44,0501013B0,Female,51-55,*,*
201711,Q44,0501013B0,Female,56-60,*,*
201711,Q44,0501013B0,Female,61-65,*,*
201711,Q44,0501013B0,Female,81-85,*,*
201711,Q44,0501013B0,Female,86-90,*,*
201711,Q44,0501013B0,Female,91-95,5,5
201711,Q44,0501013B0,Female,96-100,*,*
201711,Q44,0501013B0,Female,101-105,*,*
201711,Q44,0501013B0,Male,0-1,*,*
201711,Q44,0501013B0,Male,2-5,*,*
201711,Q44,0501013B0,Male,6-10,*,*
201711,Q44,0501013B0,Male,31-35,*,*
201711,Q44,0501013B0,Male,41-45,*,*
201711,Q44,0501013B0,Male,46-50,*,*
201711,Q44,0501013B0,Male,51-55,*,*
201711,Q44,0501013B0,Male,56-60,*,*
201711,Q44,0501013B0,Male,61-65,*,*
201711,Q44,0501013B0,Male,66-70,*,*
201711,Q44,0501013B0,Male,71-75,*,*
201711,Q44,0501013B0,Male,76-80,*,*
201711,Q44,0501013B0,Male,81-85,*,*
201711,Q44,0501013K0,Female,16-20,*,*
201711,Q44,0501013K0,Female,21-25,*,*
201711,Q44,0501013K0,Female,31-35,*,*
201711,Q44,0501013K0,Female,51-55,*,*
201711,Q44,0501013K0,Female,61-65,*,*
201711,Q44,0501013K0,Female,66-70,*,*
201711,Q44,0501013K0,Female,81-85,*,*
201711,Q44,0501013K0,Male,21-25,*,*
201711,Q44,0501013K0,Male,26-30,*,*
201711,Q44,0501013K0,Male,66-70,*,*
201711,Q44,0501013K0,Male,71-75,*,*
201711,Q44,0501013K0,Unknown,26-30,0,*
201711,Q44,0501015P0,Female,91-95,*,*
201711,Q44,0501021L0,Female,6-10,*,*
201711,Q44,0501021L0,Female,46-50,*,*
201711,Q44,0501021L0,Female,66-70,*,*
201711,Q44,0501021L0,Female,76-80,*,*
201711,Q44,0501021L0,Female,81-85,*,*
201711,Q44,0501021L0,Female,91-95,*,*
201711,Q44,0501021L0,Male,81-85,*,*
201711,Q44,0501021L0,Unknown,61-65,0,*
201711,Q44,0501030I0,Female,26-30,*,*
201711,Q44,0501030I0,Female,31-35,*,*
201711,Q44,0501030I0,Female,56-60,*,*
201711,Q44,0501030I0,Female,61-65,*,*
201711,Q44,0501030I0,Female,66-70,*,*
201711,Q44,0501030I0,Female,71-75,*,*
201711,Q44,0501030I0,Female,76-80,*,*
201711,Q44,0501030I0,Female,81-85,*,*
201711,Q44,0501030I0,Female,86-90,*,*
201711,Q44,0501030I0,Male,Unknown,*,*
201711,Q44,0501030I0,Male,31-35,*,*
201711,Q44,0501030I0,Male,46-50,*,*
201711,Q44,0501030I0,Male,66-70,*,*
201711,Q44,0501030I0,Male,71-75,*,*
201711,Q44,0501030I0,Male,76-80,*,*
201711,Q44,0501030I0,Male,81-85,*,*
201711,Q44,0501030L0,Female,21-25,*,*
201711,Q44,0501030L0,Female,26-30,*,*
201711,Q44,0501030L0,Female,46-50,*,*
201711,Q44,0501030L0,Female,56-60,*,*
201711,Q44,0501030L0,Female,61-65,*,*
201711,Q44,0501030L0,Female,66-70,*,*
201711,Q44,0501030L0,Female,71-75,*,*
201711,Q44,0501030L0,Male,36-40,*,*
201711,Q44,0501030L0,Male,51-55,*,*
201711,Q44,0501030L0,Male,56-60,*,*
201711,Q44,0501030T0,Male,36-40,*,*
201711,Q44,0501030T0,Male,66-70,*,*
201711,Q44,0501050A0,Female,31-35,*,*
201711,Q44,0501050A0,Female,56-60,*,*
201711,Q44,0501050A0,Female,66-70,*,*
201711,Q44,0501050A0,Female,71-75,*,*
201711,Q44,0501050A0,Female,76-80,*,*
201711,Q44,0501050A0,Male,76-80,*,*
201711,Q44,0501050B0,Female,26-30,*,*
201711,Q44,0501050B0,Female,36-40,*,*
201711,Q44,0501050B0,Female,46-50,*,*
201711,Q44,0501050B0,Female,51-55,*,*
201711,Q44,0501050B0,Female,56-60,*,*
201711,Q44,0501050B0,Female,81-85,*,*
201711,Q44,0501050B0,Female,86-90,*,*
201711,Q44,0501050B0,Male,2-5,*,*
201711,Q44,0501050B0,Male,41-45,*,*
201711,Q44,0501050B0,Male,46-50,*,*
201711,Q44,0501050B0,Male,66-70,*,*
201711,Q44,0501050B0,Male,71-75,*,*
201711,Q44,0501050B0,Male,76-80,*,*
201711,Q44,0501050C0,Female,81-85,*,*
201711,Q44,0501050C0,Female,86-90,*,*
201711,Q44,0501050C0,Male,46-50,*,*
201711,Q44,0501050C0,Unknown,Unknown,0,*
201711,Q44,0501050H0,Female,0-1,*,*
201711,Q44,0501050H0,Female,2-5,*,*
201711,Q44,0501050N0,Female,31-35,*,*
201711,Q44,0501050N0,Female,51-55,*,*
201711,Q44,0501060D0,Female,81-85,*,*
201711,Q44,0501070W0,Male,71-75,*,*
201711,Q44,0501080D0,Female,11-15,*,*
201711,Q44,0501080D0,Male,81-85,*,*
201711,Q44,0501080W0,Female,16-20,*,*
201711,Q44,0501080W0,Female,36-40,*,*
201711,Q44,0501080W0,Female,46-50,*,*
201711,Q44,0501080W0,Female,56-60,*,*
201711,Q44,0501080W0,Female,61-65,*,*
201711,Q44,0501080W0,Female,76-80,*,*
201711,Q44,0501080W0,Female,81-85,*,*
201711,Q44,0501080W0,Female,91-95,*,*
