YEAR_MONTH,ICB_CODE,BNF_CHEMICAL_SUBSTANCE_CODE,GENDER,AGE_BAND,UNIQUE_PATIENT_COUNT,ITEMS
201910,Q99,0501011P0,Female,6-10,*,*
201910,Q99,0501011P0,Female,11-15,*,*
201910,Q99,0501011P0,Female,21-25,*,*
201910,Q99,0501011P0,Female,26-30,*,*
201910,Q99,0501011P0,Female,66-70,*,*
201910,Q99,0501011P0,Male,6-10,*,*
201910,Q99,0501011P0,Male,11-15,*,*
201910,Q99,0501011P0,Male,41-45,*,*
201910,Q99,0501011P0,Male,76-80,*,*
201910,Q99,0501011P0,Unknown,Unknown,0,*
201910,Q99,0501011P0,Unknown,0-1,0,*
201910,Q99,0501011P0,Unknown,11-15,0,*
201910,Q99,0501011P0,Unknown,61-65,0,*
201910,Q99,0501011P0,Unknown,81-85,0,*
201910,Q99,0501012G0,Female,16-20,*,*
201910,Q99,0501012G0,Female,31-35,*,*
201910,Q99,0501012G0,Female,46-50,*,*
201910,Q99,0501012G0,Female,51-55,*,*
201910,Q99,0501012G0,Female,61-65,*,*
201910,Q99,0501012G0,Female,71-75,*,*
201910,Q99,0501012G0,Female,76-80,*,*
201910,Q99,0501012G0,Male,2-5,*,*
201910,Q99,0501012G0,Male,11-15,*,*
201910,Q99,0501012G0,Male,26-30,*,*
201910,Q99,0501012G0,Male,31-35,*,*
201910,Q99,0501012G0,Male,41-45,*,*
201910,Q99,0501012G0,Male,56-60,*,*
201910,Q99,0501012G0,Male,61-65,*,*
201910,Q99,0501012G0,Male,66-70,*,*
201910,Q99,0501012G0,Male,71-75,*,*
201910,Q99,0501012G0,Male,76-80,*,*
201910,Q99,0501012G0,Male,86-90,*,*
201910,Q99,0501012G0,Male,96-100,*,*
201910,Q99,0501012G0,Unknown,Unknown,0,8
201910,Q99,0501012G0,Unknown,41-45,0,*
201910,Q99,0501012G0,Unknown,56-60,0,*
201910,Q99,0501012G0,Unknown,61-65,0,*
201910,Q99,0501012G0,Unknown,76-80,0,*
201910,Q99,0501012G0,Unknown,81-85,0,*
201910,Q99,0501013B0,Female,Unknown,*,*
201910,Q99,0501013B0,Female,0-1,*,*
201910,Q99,0501013B0,Female,2-5,*,*
201910,Q99,0501013B0,Female,6-10,*,*
201910,Q99,0501013B0,Female,16-20,*,*
201910,Q99,0501013B0,Female,31-35,*,*
201910,Q99,0501013B0,Female,36-40,*,*
201910,Q99,0501013B0,Female,46-50,*,*
201910,Q99,0501013B0,Female,51-55,*,*
201910,Q99,0501013B0,Female,56-60,*,*
201910,Q99,0501013B0,Female,61-65,*,*
201910,Q99,0501013B0,Female,66-70,*,*
201910,Q99,0501013B0,Female,71-75,5,5
201910,Q99,0501013B0,Female,76-80,*,*
201910,Q99,0501013B0,Female,81-85,*,*
201910,Q99,0501013B0,Female,86-90,*,*
201910,Q99,0501013B0,Female,91-95,*,*
