YEAR_MONTH,ICB_CODE,BNF_CHEMICAL_SUBSTANCE_CODE,GENDER,AGE_BAND,UNIQUE_PATIENT_COUNT,ITEMS
201702,Q44,0501011P0,Female,0-1,*,*
201702,Q44,0501011P0,Female,2-5,*,*
201702,Q44,0501011P0,Female,16-20,*,*
201702,Q44,0501011P0,Female,21-25,*,*
201702,Q44,0501011P0,Female,26-30,*,*
201702,Q44,0501011P0,Female,36-40,*,*
201702,Q44,0501011P0,Female,46-50,*,*
201702,Q44,0501011P0,Female,51-55,*,*
201702,Q44,0501011P0,Female,56-60,*,*
201702,Q44,0501011P0,Female,71-75,*,*
201702,Q44,0501011P0,Male,Unknown,*,*
201702,Q44,0501011P0,Male,0-1,*,*
201702,Q44,0501011P0,Male,2-5,*,*
201702,Q44,0501011P0,Male,6-10,*,*
201702,Q44,0501011P0,Male,16-20,*,*
201702,Q44,0501011P0,Male,21-25,*,*
201702,Q44,0501011P0,Male,26-30,*,*
201702,Q44,0501011P0,Male,36-40,*,*
201702,Q44,0501011P0,Male,56-60,*,*
201702,Q44,0501011P0,Unknown,Unknown,0,*
201702,Q44,0501012G0,Female,Unknown,*,*
201702,Q44,0501012G0,Female,0-1,*,*
201702,Q44,0501012G0,Female,2-5,*,*
201702,Q44,0501012G0,Female,6-10,*,*
201702,Q44,0501012G0,Female,16-20,*,*
201702,Q44,0501012G0,Female,21-25,*,*
201702,Q44,0501012G0,Female,26-30,*,*
201702,Q44,0501012G0,Female,31-35,*,*
201702,Q44,0501012G0,Female,36-40,*,5
201702,Q44,0501012G0,Female,41-45,*,*
201702,Q44,0501012G0,Female,46-50,*,*
201702,Q44,0501012G0,Female,51-55,*,*
201702,Q44,0501012G0,Female,56-60,*,*
201702,Q44,0501012G0,Female,66-70,*,*
201702,Q44,0501012G0,Female,71-75,*,*
201702,Q44,0501012G0,Female,76-80,*,*
201702,Q44,0501012G0,Female,81-85,*,*
201702,Q44,0501012G0,Female,86-90,*,*
201702,Q44,0501012G0,Male,Unknown,*,*
201702,Q44,0501012G0,Male,2-5,*,*
201702,Q44,0501012G0,Male,6-10,*,*
201702,Q44,0501012G0,Male,11-15,*,*
201702,Q44,0501012G0,Male,16-20,*,*
201702,Q44,0501012G0,Male,21-25,*,*
201702,Q44,0501012G0,Male,26-30,*,*
201702,Q44,0501012G0,Male,31-35,*,*
201702,Q44,0501012G0,Male,36-40,*,*
201702,Q44,0501012G0,Male,41-45,5,5
201702,Q44,0501012G0,Male,46-50,*,*
201702,Q44,0501012G0,Male,51-55,*,*
201702,Q44,0501012G0,Male,56-60,*,*
201702,Q44,0501012G0,Male,61-65,6,8
201702,Q44,0501012G0,Male,66-70,*,*
201702,Q44,0501012G0,Male,71-75,*,*
201702,Q44,0501012G0,Male,81-85,*,*
201702,Q44,0501012G0,Unknown,Unknown,0,*
201702,Q44,0501013B0,Female,Unknown,*,*
201702,Q44,0501013B0,Female,0-1,8,8
201702,Q44,0501013B0,Female,2-5,15,15
201702,Q44,0501013B0,Female,6-10,*,*
201702,Q44,0501013B0,Female,11-15,*,*
201702,Q44,0501013B0,Female,16-20,*,*
201702,Q44,0501013B0,Female,21-25,*,*
201702,Q44,0501013B0,Female,26-30,*,*
201702,Q44,0501013B0,Female,31-35,5,5
201702,Q44,0501013B0,Female,36-40,6,6
201702,Q44,0501013B0,Female,41-45,7,7
201702,Q44,0501013B0,Female,46-50,6,6
201702,Q44,0501013B0,Female,51-55,7,7
201702,Q44,0501013B0,Female,56-60,*,*
201702,Q44,0501013B0,Female,61-65,*,*
201702,Q44,0501013B0,Female,66-70,9,10
201702,Q44,0501013B0,Female,71-75,8,8
201702,Q44,0501013B0,Female,76-80,*,*
201702,Q44,0501013B0,Female,81-85,*,*
201702,Q44,0501013B0,Female,86-90,*,*
201702,Q44,0501013B0,Female,91-95,*,*
201702,Q44,0501013B0,Female,96-100,*,*
201702,Q44,0501013B0,Female,101-105,*,*
201702,Q44,0501013B0,Male,Unknown,7,8
201702,Q44,0501013B0,Male,0-1,7,7
201702,Q44,0501013B0,Male,2-5,14,15
201702,Q44,0501013B0,Male,6-10,7,7
201702,Q44,0501013B0,Male,11-15,6,6
201702,Q44,0501013B0,Male,21-25,*,*
201702,Q44,0501013B0,Male,26-30,*,*
201702,Q44,0501013B0,Male,31-35,*,*
201702,Q44,0501013B0,Male,36-40,*,*
201702,Q44,0501013B0,Male,41-45,5,5
201702,Q44,0501013B0,Male,46-50,*,*
201702,Q44,0501013B0,Male,51-55,5,5
201702,Q44,0501013B0,Male,56-60,*,5
201702,Q44,0501013B0,Male,61-65,*,*
201702,Q44,0501013B0,Male,66-70,6,6
201702,Q44,0501013B0,Male,71-75,12,12
201702,Q44,0501013B0,Male,76-80,7,8
201702,Q44,0501013B0,Male,81-85,6,6
201702,Q44,0501013B0,Male,86-90,7,8
201702,Q44,0501013B0,Male,96-100,*,*
201702,Q44,0501013B0,Unknown,Unknown,0,*
201702,Q44,0501013B0,Unknown,46-50,0,*
201702,Q44,0501013B0,Unknown,56-60,0,*
201702,Q44,0501013K0,Female,2-5,*,*
201702,Q44,0501013K0,Female,11-15,*,*
201702,Q44,0501013K0,Female,26-30,*,*
201702,Q44,0501013K0,Female,31-35,*,*
201702,Q44,0501013K0,Female,36-40,*,*
201702,Q44,0501013K0,Female,41-45,*,*
201702,Q44,0501013K0,Female,66-70,*,*
201702,Q44,0501013K0,Female,76-80,*,*
201702,Q44,0501013K0,Female,81-85,*,*
201702,Q44,0501013K0,Female,86-90,*,*
201702,Q44,0501013K0,Female,91-95,*,*
201702,Q44,0501013K0,Male,31-35,*,*
201702,Q44,0501013K0,Male,41-45,*,*
201702,Q44,0501013K0,Male,66-70,*,*
201702,Q44,0501013K0,Male,71-75,*,*
201702,Q44,0501013K0,Male,81-85,*,*
201702,Q44,0501013K0,Unknown,Unknown,0,*
201702,Q44,0501015P0,Female,61-65,*,*
201702,Q44,0501015P0,Female,76-80,*,*
201702,Q44,0501015P0,Female,81-85,*,*
201702,Q44,0501015P0,Female,86-90,*,*
201702,Q44,0501015P0,Male,76-80,*,*
201702,Q44,0501021L0,Female,6-10,*,*
201702,Q44,0501021L0,Female,16-20,*,*
201702,Q44,0501021L0,Female,21-25,*,*
201702,Q44,0501021L0,Female,46-50,*,*
201702,Q44,0501021L0,Female,56-60,*,*
201702,Q44,0501021L0,Female,66-70,*,*
201702,Q44,0501021L0,Female,71-75,*,*
201702,Q44,0501021L0,Female,76-80,*,*
201702,Q44,0501021L0,Female,81-85,*,*
201702,Q44,0501021L0,Female,91-95,*,*
201702,Q44,0501021L0,Female,101-105,*,*
201702,Q44,0501021L0,Male,0-1,*,*
201702,Q44,0501021L0,Male,6-10,*,*
201702,Q44,0501021L0,Male,21-25,*,*
201702,Q44,0501021L0,Male,56-60,*,*
201702,Q44,0501021L0,Male,71-75,*,*
201702,Q44,0501021L0,Male,76-80,*,*
201702,Q44,0501021L0,Male,81-85,*,*
201702,Q44,0501021L0,Unknown,Unknown,0,*
201702,Q44,0501030I0,Female,21-25,*,*
201702,Q44,0501030I0,Female,31-35,*,*
201702,Q44,0501030I0,Female,36-40,*,*
201702,Q44,0501030I0,Female,41-45,*,*
201702,Q44,0501030I0,Female,46-50,*,*
201702,Q44,0501030I0,Female,51-55,5,5
201702,Q44,0501030I0,Female,56-60,5,6
201702,Q44,0501030I0,Female,61-65,*,*
201702,Q44,0501030I0,Female,66-70,*,*
201702,Q44,0501030I0,Female,71-75,*,*
201702,Q44,0501030I0,Female,76-80,*,*
201702,Q44,0501030I0,Female,81-85,*,*
201702,Q44,0501030I0,Female,86-90,*,*
201702,Q44,0501030I0,Female,91-95,*,*
201702,Q44,0501030I0,Female,96-100,*,*
201702,Q44,0501030I0,Male,16-20,*,*
201702,Q44,0501030I0,Male,26-30,*,*
201702,Q44,0501030I0,Male,31-35,*,*
201702,Q44,0501030I0,Male,36-40,*,*
201702,Q44,0501030I0,Male,51-55,*,*
201702,Q44,0501030I0,Male,56-60,*,*
201702,Q44,0501030I0,Male,66-70,*,*
201702,Q44,0501030I0,Male,71-75,*,*
201702,Q44,0501030I0,Male,76-80,*,*
201702,Q44,0501030I0,Male,86-90,*,*
201702,Q44,0501030I0,Unknown,Unknown,0,*
201702,Q44,0501030I0,Unknown,16-20,0,*
201702,Q44,0501030L0,Female,11-15,*,*
201702,Q44,0501030L0,Female,16-20,5,5
201702,Q44,0501030L0,Female,36-40,*,*
201702,Q44,0501030L0,Female,56-60,*,*
201702,Q44,0501030L0,Female,61-65,*,*
201702,Q44,0501030L0,Female,66-70,*,*
201702,Q44,0501030L0,Male,11-15,*,*
201702,Q44,0501030L0,Male,16-20,*,*
201702,Q44,0501030L0,Male,41-45,*,*
201702,Q44,0501030L0,Male,46-50,*,*
201702,Q44,0501030L0,Male,56-60,*,*
201702,Q44,0501030P0,Female,91-95,*,*
201702,Q44,0501030T0,Female,51-55,*,*
201702,Q44,0501030T0,Male,56-60,*,*
201702,Q44,0501030T0,Male,66-70,*,*
201702,Q44,0501030V0,Male,66-70,*,*
201702,Q44,0501030Z0,Female,31-35,*,*
201702,Q44,0501030Z0,Female,51-55,*,*
201702,Q44,0501050A0,Female,6-10,*,*
201702,Q44,0501050A0,Female,31-35,*,*
201702,Q44,0501050A0,Female,56-60,*,*
201702,Q44,0501050A0,Female,66-70,*,*
201702,Q44,0501050A0,Female,76-80,*,*
201702,Q44,0501050A0,Female,86-90,*,*
201702,Q44,0501050A0,Male,26-30,*,*
201702,Q44,0501050A0,Male,56-60,*,*
201702,Q44,0501050A0,Male,61-65,*,*
201702,Q44,0501050A0,Male,66-70,*,*
201702,Q44,0501050A0,Male,81-85,*,*
201702,Q44,0501050B0,Female,Unknown,*,*
201702,Q44,0501050B0,Female,2-5,*,*
201702,Q44,0501050B0,Female,6-10,*,*
201702,Q44,0501050B0,Female,11-15,*,*
201702,Q44,0501050B0,Female,16-20,*,*
201702,Q44,0501050B0,Female,21-25,*,*
201702,Q44,0501050B0,Female,26-30,*,*
201702,Q44,0501050B0,Female,31-35,5,6
201702,Q44,0501050B0,Female,36-40,*,*
201702,Q44,0501050B0,Female,41-45,*,*
201702,Q44,0501050B0,Female,46-50,*,*
201702,Q44,0501050B0,Female,51-55,6,6
201702,Q44,0501050B0,Female,56-60,*,*
201702,Q44,0501050B0,Female,61-65,*,*
201702,Q44,0501050B0,Female,66-70,*,*
201702,Q44,0501050B0,Female,71-75,*,*
201702,Q44,0501050B0,Female,76-80,*,*
201702,Q44,0501050B0,Female,81-85,*,*
201702,Q44,0501050B0,Female,86-90,*,*
201702,Q44,0501050B0,Female,91-95,*,*
201702,Q44,0501050B0,Male,0-1,*,*
