YEAR_MONTH,ICB_CODE,BNF_CHEMICAL_SUBSTANCE_CODE,GENDER,AGE_BAND,UNIQUE_PATIENT_COUNT,ITEMS
202110,QWE,0501013B0,Female,31-35,635,654
202110,QWE,0501013B0,Female,36-40,685,699
202110,QWE,0501013B0,Female,41-45,537,550
202110,QWE,0501013B0,Female,46-50,530,545
202110,QWE,0501013B0,Female,51-55,541,559
202110,QWE,0501013B0,Female,56-60,546,570
202110,QWE,0501013B0,Female,61-65,488,506
202110,QWE,0501013B0,Female,66-70,368,387
202110,QWE,0501013B0,Female,71-75,445,466
202110,QWE,0501013B0,Female,76-80,354,374
202110,QWE,0501013B0,Female,81-85,261,273
202110,QWE,0501013B0,Female,86-90,176,203
202110,QWE,0501013B0,Female,91-95,114,126
202110,QWE,0501013B0,Female,96-100,40,46
202110,QWE,0501013B0,Female,101-105,10,11
202110,QWE,0501013B0,Female,105+,*,*
202110,QWE,0501013B0,Male,Unknown,27,27
202110,QWE,0501013B0,Male,0-1,625,663
202110,QWE,0501013B0,Male,2-5,1372,1425
202110,QWE,0501013B0,Male,6-10,434,444
202110,QWE,0501013B0,Male,11-15,271,278
202110,QWE,0501013B0,Male,16-20,254,258
202110,QWE,0501013B0,Male,21-25,195,197
202110,QWE,0501013B0,Male,26-30,232,236
202110,QWE,0501013B0,Male,31-35,240,243
202110,QWE,0501013B0,Male,36-40,271,277
202110,QWE,0501013B0,Male,41-45,253,255
202110,QWE,0501013B0,Male,46-50,287,292
202110,QWE,0501013B0,Male,51-55,283,290
202110,QWE,0501013B0,Male,56-60,343,348
202110,QWE,0501013B0,Male,61-65,337,352
202110,QWE,0501013B0,Male,66-70,265,278
202110,QWE,0501013B0,Male,71-75,301,326
202110,QWE,0501013B0,Male,76-80,237,260
202110,QWE,0501013B0,Male,81-85,181,200
202110,QWE,0501013B0,Male,86-90,103,110
202110,QWE,0501013B0,Male,91-95,44,45
202110,QWE,0501013B0,Male,96-100,16,16
202110,QWE,0501013B0,Male,101-105,*,*
202110,QWE,0501013B0,Unknown,Unknown,14,100
202110,QWE,0501013B0,Unknown,0-1,*,9
202110,QWE,0501013B0,Unknown,2-5,0,9
202110,QWE,0501013B0,Unknown,6-10,0,*
202110,QWE,0501013B0,Unknown,11-15,0,*
202110,QWE,0501013B0,Unknown,16-20,0,*
202110,QWE,0501013B0,Unknown,21-25,0,*
202110,QWE,0501013B0,Unknown,26-30,0,*
202110,QWE,0501013B0,Unknown,31-35,*,6
202110,QWE,0501013B0,Unknown,36-40,0,*
202110,QWE,0501013B0,Unknown,41-45,0,7
202110,QWE,0501013B0,Unknown,46-50,0,*
202110,QWE,0501013B0,Unknown,51-55,0,*
202110,QWE,0501013B0,Unknown,56-60,0,*
202110,QWE,0501013B0,Unknown,66-70,0,*
202110,QWE,0501013B0,Unknown,71-75,*,5
202110,QWE,0501013B0,Unknown,91-95,0,*
202110,QWE,0501013C0,Female,31-35,*,*
202110,QWE,0501013K0,Female,Unknown,*,*
202110,QWE,0501013K0,Female,0-1,20,21
202110,QWE,0501013K0,Female,2-5,42,46
202110,QWE,0501013K0,Female,6-10,35,36
202110,QWE,0501013K0,Female,11-15,36,39
202110,QWE,0501013K0,Female,16-20,26,28
202110,QWE,0501013K0,Female,21-25,59,61
202110,QWE,0501013K0,Female,26-30,82,85
202110,QWE,0501013K0,Female,31-35,106,110
202110,QWE,0501013K0,Female,36-40,105,109
202110,QWE,0501013K0,Female,41-45,98,105
202110,QWE,0501013K0,Female,46-50,84,88
202110,QWE,0501013K0,Female,51-55,93,97
202110,QWE,0501013K0,Female,56-60,95,104
202110,QWE,0501013K0,Female,61-65,80,83
202110,QWE,0501013K0,Female,66-70,78,83
202110,QWE,0501013K0,Female,71-75,71,80
