YEAR_MONTH,ICB_CODE,BNF_CHEMICAL_SUBSTANCE_CODE,GENDER,AGE_BAND,UNIQUE_PATIENT_COUNT,ITEMS
201811,Q45,0501110C0,Female,31-35,*,*
201811,Q50,0501011P0,Female,Unknown,*,*
201811,Q50,0501011P0,Female,6-10,*,*
201811,Q50,0501011P0,Female,21-25,*,*
201811,Q50,0501011P0,Female,26-30,*,*
201811,Q50,0501011P0,Female,31-35,*,*
201811,Q50,0501011P0,Female,41-45,*,*
201811,Q50,0501011P0,Female,46-50,*,*
201811,Q50,0501011P0,Female,51-55,*,*
201811,Q50,0501011P0,Male,66-70,*,*
201811,Q50,0501012G0,Female,6-10,*,*
201811,Q50,0501012G0,Female,16-20,*,*
201811,Q50,0501012G0,Female,26-30,*,*
201811,Q50,0501012G0,Female,31-35,*,*
201811,Q50,0501012G0,Female,36-40,*,*
201811,Q50,0501012G0,Female,46-50,*,*
201811,Q50,0501012G0,Female,51-55,*,*
201811,Q50,0501012G0,Female,61-65,*,*
201811,Q50,0501012G0,Female,66-70,*,*
201811,Q50,0501012G0,Female,76-80,*,*
201811,Q50,0501012G0,Male,2-5,*,*
201811,Q50,0501012G0,Male,16-20,*,*
201811,Q50,0501012G0,Male,21-25,*,*
201811,Q50,0501012G0,Male,31-35,*,*
201811,Q50,0501012G0,Male,46-50,*,*
201811,Q50,0501012G0,Male,51-55,*,*
201811,Q50,0501012G0,Male,56-60,*,*
201811,Q50,0501012G0,Male,71-75,*,*
201811,Q50,0501012G0,Male,76-80,*,*
201811,Q50,0501012G0,Unknown,2-5,0,*
201811,Q50,0501013B0,Female,Unknown,*,*
201811,Q50,0501013B0,Female,0-1,*,*
201811,Q50,0501013B0,Female,2-5,*,*
201811,Q50,0501013B0,Female,6-10,*,*
201811,Q50,0501013B0,Female,26-30,*,*
201811,Q50,0501013B0,Female,31-35,*,*
201811,Q50,0501013B0,Female,36-40,*,*
201811,Q50,0501013B0,Female,41-45,*,*
